,id,Zip,Price,Price of square meter,Living area,Number of rooms,Furnished,Garden surface,Terrace surface,Open fire,Building Cond. values,Kitchen values,Primary energy consumption,Energy efficiency
1493,10523341,1450,335000,2233.33,150.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,266.0,5.0
1494,10553705,1090,339000,2872.88,118.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,243.0,5.0
1495,10569256,8420,349000,4362.5,80.0,2.0,0.0,230.0,22.0,0.0,4.0,3.0,138.0,6.0
1496,10564825,9000,349000,3793.48,92.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,267.0,5.0
1497,10489121,1150,350000,3888.89,90.0,2.0,0.0,0.0,7.0,0.0,3.0,1.0,220.0,5.0
1498,10542555,1325,350000,3684.21,95.0,2.0,0.0,0.0,13.0,0.0,3.0,2.0,118.0,6.0
1499,10450683,1420,355000,2629.63,135.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,176.0,6.0
1500,10503198,1080,370000,2890.62,128.0,2.0,0.0,0.0,15.0,0.0,3.0,3.0,245.0,5.0
1501,10376691,1190,375000,1875.0,200.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,618.0,1.0
1502,10565190,1200,375000,4629.63,81.0,2.0,0.0,0.0,8.0,0.0,3.0,3.0,209.0,5.0
1503,10343150,1060,390000,3679.25,106.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0,195.0,6.0
1504,10475778,2400,399000,2347.06,170.0,4.0,0.0,0.0,28.0,0.0,4.0,1.0,81.0,7.0
1505,10555208,1560,419000,3198.47,131.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,207.0,5.0
1506,10547925,5000,420000,2625.0,160.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,306.0,4.0
1507,10341085,9600,420000,3500.0,120.0,2.0,0.0,0.0,50.0,0.0,4.0,3.0,114.0,6.0
1508,10226183,1000,425000,3863.64,110.0,2.0,0.0,0.0,30.0,0.0,3.0,2.0,364.0,4.0
1509,10318642,1160,430000,4777.78,90.0,2.0,0.0,0.0,9.0,0.0,4.0,3.0,38.0,7.0
1510,9606125,1200,430000,4134.62,104.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,132.0,6.0
1511,10559856,1200,435000,4027.78,108.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,148.0,6.0
1512,10472127,1050,445000,4684.21,95.0,2.0,0.0,0.0,7.0,0.0,4.0,3.0,262.0,5.0
1513,10559857,1200,445000,4082.57,109.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,253.0,5.0
1514,10551537,1150,450000,3750.0,120.0,3.0,0.0,0.0,8.0,0.0,4.0,1.0,598.0,2.0
1515,10148817,1050,465000,3576.92,130.0,3.0,0.0,0.0,10.0,0.0,3.0,3.0,165.0,6.0
1516,10308897,1140,465000,3419.12,136.0,3.0,0.0,0.0,40.0,0.0,4.0,3.0,119.0,6.0
1517,10466385,1050,475000,3800.0,125.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,253.0,5.0
1518,10464171,1190,485000,4217.39,115.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,358.0,4.0
1519,10416325,1030,495000,3300.0,150.0,3.0,0.0,0.0,7.0,0.0,3.0,3.0,223.0,5.0
1520,10558006,1050,495000,4230.77,117.0,3.0,0.0,0.0,8.0,0.0,3.0,3.0,168.0,6.0
1521,10294642,1180,495000,3535.71,140.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0,274.0,5.0
1522,10286840,6720,495000,2946.43,168.0,3.0,0.0,1365.0,77.0,0.0,3.0,1.0,407.0,3.0
1523,10515485,9400,495000,2475.0,200.0,3.0,0.0,0.0,33.0,0.0,3.0,3.0,101.0,6.0
1524,10456278,1080,499000,2612.57,191.0,3.0,0.0,0.0,12.0,0.0,4.0,3.0,194.0,6.0
1525,9582211,1150,499000,4752.38,105.0,2.0,0.0,0.0,7.0,0.0,4.0,3.0,257.0,5.0
1526,9399420,1040,510000,3148.15,162.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,105.0,6.0
1527,10524555,1180,520000,4727.27,110.0,2.0,0.0,0.0,18.0,0.0,4.0,3.0,71.0,7.0
1528,10462761,1200,522500,5225.0,100.0,2.0,0.0,0.0,19.0,0.0,4.0,3.0,45.0,7.0
1529,10340927,1170,530000,3291.93,161.0,3.0,0.0,0.0,6.0,0.0,4.0,3.0,270.0,5.0
1530,10233070,1160,545000,3406.25,160.0,3.0,0.0,0.0,7.0,0.0,4.0,3.0,454.0,3.0
1531,10018580,1170,545000,3406.25,160.0,3.0,0.0,0.0,7.0,0.0,4.0,3.0,454.0,3.0
1532,10491983,1180,550000,3928.57,140.0,3.0,0.0,0.0,9.0,0.0,2.0,1.0,137.0,6.0
1533,10380979,1200,550000,3254.44,169.0,4.0,0.0,0.0,5.0,0.0,3.0,3.0,247.0,5.0
1534,9953270,1000,570000,3166.67,180.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,233.0,5.0
1535,10267558,1180,575000,3833.33,150.0,3.0,0.0,0.0,8.0,0.0,3.0,3.0,247.0,5.0
1536,10558826,1200,580000,4084.51,142.0,2.0,0.0,60.0,0.0,0.0,4.0,3.0,168.0,6.0
1537,10439947,1180,585000,4090.91,143.0,3.0,0.0,0.0,20.0,0.0,4.0,3.0,58.0,7.0
1538,10441915,1150,595000,3305.56,180.0,4.0,0.0,0.0,12.0,0.0,3.0,1.0,198.0,6.0
1539,10481674,1180,595000,3400.0,175.0,3.0,0.0,0.0,20.0,0.0,1.0,1.0,166.0,6.0
1540,10014867,1180,595000,4103.45,145.0,3.0,0.0,0.0,15.0,0.0,4.0,3.0,97.0,7.0
1541,9651882,8430,597000,3392.05,176.0,4.0,0.0,0.0,25.0,0.0,3.0,1.0,187.0,6.0
1542,10419503,1180,615000,5394.74,114.0,2.0,0.0,0.0,11.0,0.0,4.0,3.0,55.0,7.0
1543,10547601,2000,645000,4031.25,160.0,2.0,0.0,0.0,25.0,0.0,3.0,3.0,147.0,6.0
1544,10516728,2018,645000,4031.25,160.0,2.0,0.0,0.0,25.0,0.0,3.0,3.0,147.0,6.0
1545,9280593,1200,648000,3834.32,169.0,3.0,0.0,0.0,18.0,0.0,4.0,3.0,123.0,6.0
1546,10010040,1150,650000,4814.81,135.0,3.0,0.0,0.0,14.0,0.0,4.0,3.0,150.0,6.0
1547,10457356,1050,655000,4816.18,136.0,3.0,0.0,0.0,55.0,0.0,4.0,1.0,148.0,6.0
1548,10494027,1200,660000,5038.17,131.0,3.0,0.0,0.0,10.0,0.0,3.0,3.0,99.0,7.0
1549,10436334,1050,670000,5114.5,131.0,3.0,0.0,0.0,13.0,0.0,4.0,3.0,94.0,7.0
1550,10568834,1050,675000,4192.55,161.0,2.0,0.0,0.0,8.0,0.0,3.0,1.0,270.0,5.0
1551,10508852,1050,675000,3857.14,175.0,3.0,0.0,0.0,6.0,0.0,4.0,3.0,302.0,4.0
1552,10496479,1180,675000,3857.14,175.0,3.0,0.0,0.0,6.0,0.0,4.0,3.0,302.0,4.0
1553,10498695,1190,675000,3857.14,175.0,3.0,0.0,0.0,6.0,0.0,4.0,3.0,302.0,4.0
1554,10255422,1180,680000,3192.49,213.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,213.0,5.0
1555,10503932,1050,690000,5348.84,129.0,2.0,0.0,0.0,38.0,0.0,4.0,3.0,159.0,6.0
1556,10544552,1200,700000,4861.11,144.0,3.0,0.0,0.0,52.0,0.0,4.0,3.0,91.0,7.0
1557,10425079,1170,715000,4085.71,175.0,2.0,0.0,0.0,76.0,0.0,4.0,3.0,302.0,4.0
1558,10273817,1180,715000,4039.55,177.0,2.0,0.0,0.0,6.0,0.0,4.0,1.0,176.0,6.0
1559,10410299,1050,790000,3950.0,200.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,204.0,5.0
1560,10506405,1150,795000,2650.0,300.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,128.0,6.0
1561,10506307,1150,795000,3382.98,235.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,160.0,6.0
1562,10412544,1200,799500,3431.33,233.0,3.0,0.0,69.0,42.0,0.0,4.0,2.0,45.0,7.0
1563,10557578,1000,810000,6532.26,124.0,2.0,0.0,0.0,6.0,0.0,4.0,3.0,81.0,7.0
1564,10555397,1050,810000,6532.26,124.0,2.0,0.0,0.0,6.0,0.0,4.0,3.0,81.0,7.0
1565,10282280,1150,850000,4722.22,180.0,3.0,0.0,0.0,38.0,0.0,3.0,1.0,131.0,6.0
1566,10557469,1040,875000,4679.14,187.0,2.0,0.0,0.0,25.0,0.0,3.0,3.0,151.0,6.0
1567,10502059,1160,880000,5866.67,150.0,3.0,0.0,0.0,12.0,0.0,4.0,3.0,100.0,6.0
1568,10473034,1050,890000,4450.0,200.0,3.0,0.0,0.0,8.0,0.0,2.0,1.0,201.0,5.0
1569,10214057,1150,895000,4261.9,210.0,3.0,0.0,0.0,11.0,0.0,4.0,3.0,111.0,6.0
1570,10373465,1000,975000,4875.0,200.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,174.0,6.0
1571,10430459,1150,995000,4522.73,220.0,3.0,0.0,0.0,25.0,0.0,3.0,3.0,151.0,6.0
1572,10409779,1150,995000,4234.04,235.0,2.0,0.0,0.0,10.0,0.0,4.0,3.0,378.0,4.0
1573,9383828,1050,1200000,6315.79,190.0,3.0,0.0,0.0,32.0,0.0,3.0,3.0,340.0,4.0
1574,10094898,1050,1500000,5263.16,285.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,214.0,5.0
1575,10555193,1050,1575000,6617.65,238.0,3.0,0.0,0.0,15.0,0.0,4.0,3.0,200.0,5.0
1576,10270918,1150,1695000,7004.13,242.0,3.0,0.0,0.0,33.0,0.0,4.0,3.0,81.0,7.0
1577,10514748,1180,1995000,7125.0,280.0,3.0,0.0,0.0,34.0,0.0,4.0,3.0,108.0,6.0
1578,10012566,8300,3995000,16306.12,245.0,4.0,0.0,250.0,50.0,0.0,4.0,3.0,351.0,4.0
1579,9502819,8300,4600000,28220.86,163.0,3.0,0.0,0.0,17.0,0.0,4.0,3.0,94.0,7.0
1580,10501811,4130,139000,1544.44,90.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,352.0,4.0
1581,10591320,3700,105000,1500.0,70.0,2.0,0.0,0.0,7.0,0.0,3.0,1.0,209.0,5.0
1582,10590339,8552,165000,1330.65,124.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,208.0,5.0
1583,10591260,4020,222500,1399.37,159.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,99.0,7.0
1584,10590606,9120,329000,3074.77,107.0,2.0,0.0,0.0,6.0,0.0,4.0,3.0,74.0,7.0
1585,10591775,1000,330000,4125.0,80.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,177.0,6.0
1586,10578440,1180,1245000,7638.04,163.0,3.0,0.0,0.0,28.0,0.0,4.0,3.0,45.0,7.0
1587,10577053,1400,425000,2500.0,170.0,3.0,0.0,40.0,32.0,0.0,3.0,3.0,300.0,4.0
1588,10494416,1160,499000,4892.16,102.0,2.0,0.0,0.0,10.0,0.0,4.0,1.0,45.0,7.0
1589,10597039,4000,115000,1385.54,83.0,1.0,0.0,0.0,10.0,0.0,3.0,1.0,418.0,3.0
1590,10582084,1050,370000,3978.49,93.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,305.0,4.0
1591,10589376,1831,199000,4234.04,47.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,621.0,1.0
1592,10588717,9000,255000,3148.15,81.0,2.0,0.0,0.0,7.0,0.0,4.0,3.0,182.0,6.0
1593,10576292,1640,270000,4655.17,58.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,75.0,7.0
1594,10578799,1050,650000,3611.11,180.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,258.0,5.0
1595,10438305,1180,560000,4666.67,120.0,2.0,0.0,0.0,8.0,0.0,4.0,3.0,225.0,5.0
1596,10520099,8434,94995,4749.75,20.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,179.0,6.0
1597,10467134,6700,120000,2000.0,60.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,345.0,4.0
1598,10460776,4000,145000,2338.71,62.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,118.0,6.0
1599,10447789,1060,179000,3580.0,50.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,184.0,6.0
1600,10505393,8400,185000,2055.56,90.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,234.0,5.0
1601,10468007,8400,195000,2191.01,89.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,219.0,5.0
1602,10436047,1080,210000,2530.12,83.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,259.0,5.0
1603,9880785,1020,215000,2905.41,74.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,281.0,5.0
1604,10553593,1000,235000,3916.67,60.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,35.0,7.0
1605,10559843,1000,268000,4123.08,65.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,389.0,4.0
1606,10046295,4280,275000,2750.0,100.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,99.0,7.0
1607,10494637,8200,279000,3206.9,87.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,138.0,6.0
1608,10500757,1150,295000,2565.22,115.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,587.0,2.0
1609,10487358,8400,450000,3237.41,139.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,267.0,5.0
1610,10531807,1050,495000,4125.0,120.0,2.0,0.0,0.0,12.0,0.0,4.0,3.0,176.0,6.0
1611,10282374,8300,675000,12272.73,55.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,164.0,6.0
1612,10557782,1310,705000,4462.03,158.0,3.0,0.0,46.0,32.0,0.0,4.0,3.0,98.0,7.0
1613,10587569,1300,295000,2341.27,126.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,161.0,6.0
1614,10586903,1180,315000,4090.91,77.0,2.0,0.0,0.0,8.0,0.0,3.0,1.0,302.0,4.0
1615,10585243,1170,695000,4040.7,172.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,196.0,6.0
1616,10572655,1210,355000,5220.59,68.0,1.0,0.0,0.0,13.0,0.0,4.0,3.0,273.0,5.0
1617,10573586,1380,795000,3803.83,209.0,3.0,0.0,0.0,10.0,0.0,4.0,3.0,260.0,5.0
1618,10592590,1300,250000,3571.43,70.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,102.0,6.0
1619,10590508,1050,395000,4937.5,80.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,328.0,4.0
1620,10547547,1300,335000,3101.85,108.0,2.0,0.0,0.0,20.0,0.0,4.0,1.0,126.0,6.0
1621,10198435,1300,345000,3484.85,99.0,2.0,0.0,0.0,15.0,0.0,4.0,1.0,126.0,6.0
1622,10583519,1370,175000,961.54,182.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,675.0,1.0
1623,10582441,1070,249000,2964.29,84.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,435.0,3.0
1624,10582251,9050,339000,3081.82,110.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,192.0,6.0
1625,10581872,1030,375000,3409.09,110.0,2.0,0.0,0.0,10.0,0.0,4.0,1.0,87.0,7.0
1626,10582498,2000,499000,3061.35,163.0,2.0,0.0,0.0,20.0,0.0,4.0,3.0,140.0,6.0
1627,10570204,1190,570000,4560.0,125.0,2.0,0.0,0.0,22.0,0.0,4.0,3.0,146.0,6.0
1628,10570822,1050,825000,5612.24,147.0,2.0,0.0,0.0,7.0,0.0,4.0,3.0,57.0,7.0
1629,10593548,8500,184500,2145.35,86.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,273.0,5.0
1630,10593459,1000,330000,5156.25,64.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,948.0,1.0
1631,10581347,7140,165000,1398.31,118.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,228.0,5.0
1632,10580994,1460,235000,1342.86,175.0,3.0,0.0,0.0,12.0,0.0,3.0,0.0,162.0,6.0
1633,10581353,8530,350000,1842.11,190.0,2.0,0.0,0.0,18.0,0.0,3.0,3.0,105.0,6.0
1634,10581264,8500,450000,2000.0,225.0,2.0,0.0,0.0,13.0,0.0,3.0,3.0,105.0,6.0
1635,10581528,8530,450000,2000.0,225.0,2.0,0.0,0.0,13.0,0.0,3.0,3.0,105.0,6.0
1636,10476286,7700,89000,1977.78,45.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,167.0,6.0
1637,10164016,4000,89500,2355.26,38.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,213.0,5.0
1638,10388752,8800,97000,2365.85,41.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,521.0,2.0
1639,10258827,6000,114900,1767.69,65.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,382.0,4.0
1640,10121744,4100,119000,888.06,134.0,4.0,0.0,0.0,42.0,0.0,3.0,1.0,873.0,1.0
1641,10538780,4000,125000,1736.11,72.0,1.0,0.0,0.0,25.0,0.0,3.0,0.0,200.0,5.0
1642,10498343,6183,129000,1842.86,70.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,171.0,6.0
1643,10503561,7000,129000,1791.67,72.0,2.0,0.0,0.0,28.0,0.0,4.0,1.0,161.0,6.0
1644,10358459,4020,135500,1806.67,75.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,521.0,2.0
1645,10523978,6000,139000,1376.24,101.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,101.0,6.0
1646,10356204,4020,139500,1992.86,70.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,231.0,5.0
1647,10343794,4590,149000,1027.59,145.0,2.0,0.0,1173.0,0.0,0.0,0.0,0.0,400.0,3.0
1648,10565114,1070,155000,2818.18,55.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,202.0,5.0
1649,10148252,4690,155000,2066.67,75.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,212.0,5.0
1650,10480426,1180,165000,3437.5,48.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,312.0,4.0
1651,10452554,2400,165000,1736.84,95.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,219.0,5.0
1652,10452553,2400,165000,1736.84,95.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,126.0,6.0
1653,10502296,4130,165000,1137.93,145.0,2.0,0.0,0.0,16.0,0.0,3.0,2.0,197.0,6.0
1654,10518171,1070,170000,2833.33,60.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,208.0,5.0
1655,10505810,6210,175000,1902.17,92.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,398.0,4.0
1656,10537386,1180,180000,3750.0,48.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,207.0,5.0
1657,10482214,4430,190000,2638.89,72.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,131.0,6.0
1658,10555393,1030,195000,3362.07,58.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,266.0,5.0
1659,10389627,1030,195000,4239.13,46.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,340.0,4.0
1660,10367112,1210,199000,2426.83,82.0,3.0,0.0,0.0,22.0,0.0,1.0,1.0,158.0,6.0
1661,10556696,2547,199000,1932.04,103.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,805.0,1.0
1662,10518013,1030,210000,3684.21,57.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,159.0,6.0
1663,10340065,1030,218000,2076.19,105.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,294.0,5.0
1664,10340064,1030,218000,2076.19,105.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,294.0,5.0
1665,10552929,7970,225000,2227.72,101.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,210.0,5.0
1666,10407971,1030,235000,3560.61,66.0,1.0,0.0,0.0,12.0,0.0,4.0,3.0,112.0,6.0
1667,10451093,4140,240000,2758.62,87.0,2.0,0.0,0.0,8.0,0.0,4.0,3.0,149.0,6.0
1668,10436528,1080,249000,2895.35,86.0,2.0,0.0,0.0,5.0,0.0,3.0,2.0,170.0,6.0
1669,10555394,1030,250000,2272.73,110.0,4.0,0.0,0.0,5.0,0.0,1.0,2.0,471.0,3.0
1670,10341498,1480,250000,3571.43,70.0,2.0,0.0,0.0,11.0,0.0,4.0,1.0,68.0,7.0
1671,10505868,1490,250000,2500.0,100.0,2.0,0.0,0.0,11.0,0.0,3.0,2.0,160.0,6.0
1672,10451773,5030,250000,2631.58,95.0,2.0,0.0,0.0,10.0,0.0,3.0,1.0,110.0,6.0
1673,10512484,1000,260000,4193.55,62.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,487.0,3.0
1674,10451092,4140,260000,2222.22,117.0,2.0,0.0,0.0,55.0,0.0,4.0,3.0,168.0,6.0
1675,10453590,1800,269000,3056.82,88.0,2.0,0.0,0.0,10.0,0.0,3.0,1.0,219.0,5.0
1676,10499625,2480,270000,2389.38,113.0,2.0,0.0,0.0,16.0,0.0,3.0,1.0,90.0,7.0
1677,10531652,1030,275000,3666.67,75.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,293.0,5.0
1678,10249426,1150,275000,3666.67,75.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,452.0,3.0
1679,10265178,1000,285000,4071.43,70.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,130.0,6.0
1680,9784419,1030,285000,2850.0,100.0,2.0,0.0,0.0,8.0,0.0,3.0,2.0,168.0,6.0
1681,10189737,1140,295000,2633.93,112.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,97.0,7.0
1682,10515333,9700,295000,2950.0,100.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,171.0,6.0
1683,10416711,1080,296500,2797.17,106.0,2.0,0.0,0.0,22.0,0.0,3.0,0.0,89.0,7.0
1684,10489264,1300,310000,2719.3,114.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,234.0,5.0
1685,10477514,1090,315000,2625.0,120.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,444.0,3.0
1686,10500917,1180,320000,5000.0,64.0,1.0,0.0,0.0,9.0,0.0,3.0,1.0,205.0,5.0
1687,10433050,1040,325000,4062.5,80.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,204.0,5.0
1688,10309798,1140,329000,2741.67,120.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,261.0,5.0
1689,9332903,1030,335000,3350.0,100.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,310.0,4.0
1690,10433052,1140,340000,3617.02,94.0,2.0,0.0,0.0,16.0,0.0,4.0,3.0,108.0,6.0
1691,10375658,1150,349000,4417.72,79.0,1.0,0.0,0.0,6.0,0.0,3.0,3.0,230.0,5.0
1692,10486073,1140,350000,3043.48,115.0,3.0,0.0,0.0,6.0,0.0,3.0,2.0,229.0,5.0
1693,10212675,1850,350000,3043.48,115.0,2.0,0.0,0.0,36.0,0.0,4.0,3.0,184.0,6.0
1694,10321621,1180,355000,4127.91,86.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,148.0,6.0
1695,10568616,1090,359000,3263.64,110.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,507.0,2.0
1696,10518405,1000,365000,3802.08,96.0,2.0,0.0,0.0,9.0,0.0,4.0,3.0,77.0,7.0
1697,10309796,1140,365000,3041.67,120.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,236.0,5.0
1698,10341206,1060,369000,2562.5,144.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,403.0,3.0
1699,10548195,1070,375000,3409.09,110.0,2.0,0.0,0.0,46.0,0.0,4.0,3.0,60.0,7.0
1700,10356236,1000,385000,3632.08,106.0,2.0,0.0,0.0,24.0,0.0,4.0,3.0,147.0,6.0
1701,10568570,1150,385000,4052.63,95.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,248.0,5.0
1702,10491052,1040,390000,4105.26,95.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,129.0,6.0
1703,9780200,1330,390000,3900.0,100.0,2.0,0.0,0.0,20.0,0.0,3.0,1.0,120.0,6.0
1704,10509923,1000,395000,6269.84,63.0,1.0,0.0,0.0,10.0,0.0,4.0,3.0,75.0,7.0
1705,10469860,1000,395000,5129.87,77.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,219.0,5.0
1706,10325441,1000,395000,4759.04,83.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,308.0,4.0
1707,10469980,1180,395000,2194.44,180.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,603.0,1.0
1708,10321620,1180,395000,3950.0,100.0,2.0,0.0,0.0,14.0,0.0,4.0,3.0,148.0,6.0
1709,10385892,3320,395000,2453.42,161.0,2.0,0.0,800.0,0.0,0.0,3.0,1.0,134.0,6.0
1710,9650001,1200,399000,3381.36,118.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,224.0,5.0
1711,10237895,1332,399000,3069.23,130.0,2.0,0.0,1100.0,70.0,0.0,4.0,3.0,267.0,5.0
1712,10415502,8310,399000,3500.0,114.0,1.0,0.0,0.0,14.0,0.0,4.0,3.0,100.0,6.0
1713,10473062,1040,410000,3693.69,111.0,3.0,0.0,0.0,21.0,0.0,3.0,3.0,138.0,6.0
1714,10487212,1030,420000,3255.81,129.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,140.0,6.0
1715,10519122,1200,435000,4142.86,105.0,3.0,0.0,0.0,20.0,0.0,4.0,3.0,110.0,6.0
1716,10348967,3000,435000,3782.61,115.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,102.0,6.0
1717,10422770,1000,450000,3813.56,118.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,131.0,6.0
1718,10459568,1070,450000,1859.5,242.0,2.0,0.0,113.0,9.0,0.0,3.0,3.0,136.0,6.0
1719,10334272,1000,465000,3875.0,120.0,3.0,0.0,0.0,11.0,0.0,4.0,3.0,103.0,6.0
1720,10533855,1140,465000,3750.0,124.0,3.0,0.0,0.0,17.0,0.0,4.0,3.0,108.0,6.0
1721,10555152,1190,485000,3880.0,125.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,156.0,6.0
1722,10535579,1050,498000,4330.43,115.0,3.0,0.0,0.0,7.0,0.0,3.0,1.0,243.0,5.0
1723,10493906,1000,525000,3281.25,160.0,2.0,0.0,0.0,25.0,0.0,4.0,3.0,115.0,6.0
1724,10336522,1000,525000,4375.0,120.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,200.0,5.0
1725,10336523,1050,525000,4375.0,120.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,200.0,5.0
1726,9867449,1040,535000,2972.22,180.0,3.0,0.0,0.0,20.0,0.0,3.0,3.0,335.0,4.0
1727,10284616,1150,550000,4400.0,125.0,2.0,0.0,0.0,12.0,0.0,4.0,1.0,365.0,4.0
1728,10461615,1180,550000,3985.51,138.0,3.0,0.0,0.0,22.0,0.0,2.0,3.0,300.0,4.0
1729,10368628,1050,579000,3047.37,190.0,4.0,0.0,0.0,26.0,0.0,3.0,1.0,166.0,6.0
1730,10500835,1180,579000,4077.46,142.0,2.0,0.0,0.0,15.0,0.0,4.0,3.0,200.0,5.0
1731,10368627,1180,579000,3047.37,190.0,4.0,0.0,0.0,26.0,0.0,3.0,1.0,166.0,6.0
