,id,Price,Type of property,Subtype of property,Locality,Surroundings type,Energy class,Heating type,Province,Zip,Living area,Number of rooms,Bathrooms,Construction year,Number of facades,Swimming pool,Furnished,Open fire,Terrace,Terrace surface,Garden,Garden surface,Primary energy consumption,Kitchen values,Building Cond. values,Parking,Urban_value,Normal_apt,Big_apt
4221,10561702,320000.0,apartment,ground floor,evergem sleidinge,Isolated,Not specified,,East Flanders,9940.0,95.0,2.0,1.0,2025.0,2.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,19632000732529.4,3.0,4.0,1.0,1,1,0
4222,10393291,340000.0,apartment,apartment,schaerbeek,,Not specified,,Brussels Capital Region,1000.0,105.0,2.0,2.0,2021.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,19632000732585.2,3.0,4.0,1.0,1,1,0
4223,10561701,360000.0,apartment,ground floor,evergem sleidinge,Isolated,Not specified,,East Flanders,9940.0,103.0,2.0,1.0,2025.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732529.4,3.0,4.0,1.0,1,1,0
4224,10561698,360000.0,apartment,ground floor,evergem sleidinge,Isolated,Not specified,,East Flanders,9940.0,103.0,2.0,1.0,2025.0,2.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,19632000732529.4,3.0,4.0,1.0,1,1,0
4225,10506750,395000.0,apartment,flat studio,bruxelles,Urban,Not specified,,Brussels Capital Region,1000.0,48.0,1.8,1.0,2024.0,2.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,19632000732580.0,3.0,3.6,54.0,1,1,0
4226,10429277,399000.0,apartment,ground floor,lier,,Not specified,,Antwerp,2500.0,175.0,3.0,1.0,2020.0,3.0,0.0,0.0,0.0,1.0,28.0,1.0,0.0,19632000732683.4,1.0,3.4,1.0,0,1,0
4227,10561696,410000.0,apartment,ground floor,evergem sleidinge,Isolated,Not specified,,East Flanders,9940.0,146.0,3.0,1.0,2025.0,2.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,19632000732529.4,3.0,4.0,1.0,1,1,0
4228,10540584,412500.0,apartment,apartment,burcht,,Not specified,,Antwerp,2070.0,101.0,2.0,1.0,1986.2,2.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,19632000732558.6,1.0,3.6,0.0,1,1,0
4229,10540582,434500.0,apartment,apartment,burcht,,Not specified,,Antwerp,2070.0,118.0,3.0,1.0,1986.2,2.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,19632000732558.6,1.0,3.6,0.0,1,1,0
4230,10579093,438000.0,apartment,apartment,ixelles,,Not specified,Gas,Brussels Capital Region,1050.0,95.0,2.0,1.0,1923.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,19632000732585.4,1.0,3.0,0.0,1,1,0
4231,10540580,462000.0,apartment,apartment,burcht,,Not specified,,Antwerp,2070.0,122.0,2.0,1.0,1986.2,2.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,19632000732558.6,1.0,3.6,0.0,1,1,0
4232,10297171,465000.0,apartment,apartment,leuven,,Not specified,,Flemish Brabant,3000.0,75.0,1.0,1.0,2025.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732617.6,1.0,2.8,1.0,1,1,0
4233,10123417,565000.0,apartment,penthouse,bruxelles,,Not specified,,Brussels Capital Region,1000.0,102.0,2.0,2.0,2020.0,2.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,19632000732607.8,3.0,4.0,2.0,1,0,1
4234,10361576,795000.0,apartment,apartment,louvain-la-neuve,"Living area (residential, urban or rural)",B,Gas,Walloon Brabant,1348.0,138.0,3.0,1.0,2020.0,4.0,0.0,0.0,0.0,1.0,293.0,0.0,0.0,19632000732620.6,3.0,3.0,2.0,0,1,0
4235,10506742,831000.0,apartment,apartment,bruxelles,,Not specified,,Brussels Capital Region,1000.0,134.0,2.0,2.0,2024.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,19632000732576.6,3.0,4.0,31.0,1,1,0
4236,10583162,195000.0,apartment,apartment,huy,Urban,E,Gas,Liège,4500.0,81.0,2.0,1.0,1830.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,353.0,1.0,4.0,0.0,0,1,0
4237,10546933,219000.0,apartment,apartment,ingelmunster,,B,,West Flanders,8770.0,61.0,2.0,1.0,2013.0,2.0,0.0,0.0,0.0,1.0,7.4,1.0,0.0,140.0,1.0,4.0,2.0,0,1,0
4238,10584509,230000.0,apartment,apartment,ans,,B,Gas,Liège,4430.0,130.0,2.0,1.0,1999.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.2,2.8,1.0,1,1,0
4239,10582401,250000.0,apartment,apartment,juprelle,Isolated,B,Gas,Liège,4450.0,94.0,2.0,1.0,2012.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,120.0,1.0,4.0,1.0,0,1,0
4240,10582537,259000.0,apartment,apartment,dilbeek,,D,Gas,Flemish Brabant,1700.0,99.0,2.0,1.0,1964.0,2.0,0.0,0.0,0.0,1.0,5.6,1.0,250.0,384.0,0.0,1.0,0.0,1,1,0
4241,10582450,268000.0,apartment,apartment,mechelen,"Living area (residential, urban or rural)",B,Gas,Antwerp,2800.0,98.0,3.0,1.0,1971.0,2.0,0.0,0.0,0.0,1.0,20.6,0.0,0.0,133.0,2.0,3.0,2.0,1,1,0
4242,10584800,299000.0,apartment,apartment,nieuwpoort,,D,Electric,West Flanders,8620.0,43.0,2.0,1.0,1977.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,318.0,3.0,3.6,0.0,0,1,0
4243,10572460,310000.0,apartment,ground floor,crisnée,Isolated,A,,Liège,4367.0,95.0,2.0,1.0,2023.0,4.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,61.0,1.0,4.0,0.0,0,1,0
4244,10582694,335000.0,apartment,apartment,antwerp,Urban,B,Gas,Antwerp,2018.0,80.0,2.0,1.0,1962.0,2.0,0.0,0.0,0.0,1.0,5.6,0.0,0.0,193.0,3.0,4.0,0.0,0,1,0
4245,10583949,339000.0,apartment,ground floor,gent,Urban,C,Gas,East Flanders,9000.0,150.0,3.0,1.0,1966.8,2.4,0.0,0.0,0.0,1.0,65.0,1.0,21.6,272.0,1.0,4.0,0.0,1,1,0
4246,10571568,166000.0,apartment,apartment,marloie,,D,Electric,Luxembourg,6900.0,89.0,2.0,1.0,1986.2,2.4,0.0,0.0,0.0,1.0,15.0,0.0,0.0,273.0,2.4,3.4,2.0,0,1,0
4247,10344771,229000.0,apartment,apartment,strombeek-bever,Urban,B,Electric,Flemish Brabant,1853.0,60.0,1.0,1.0,1954.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,174.0,1.0,3.0,0.0,0,1,0
4248,10571997,249000.0,apartment,apartment,wondelgem,Urban,B,Gas,East Flanders,9032.0,84.0,2.0,1.0,1964.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,198.0,1.0,4.0,1.0,0,1,0
4249,10571626,249500.0,apartment,apartment,zonhoven,,D,Gas,Limburg,3520.0,115.0,2.0,1.0,1962.0,2.0,0.0,0.0,0.0,1.0,17.6,0.0,0.0,350.0,3.0,3.0,2.0,1,1,0
4250,10569896,297500.0,apartment,apartment,uccle,"Living area (residential, urban or rural)",G,Gas,Brussels Capital Region,1180.0,77.0,2.0,1.0,1956.0,3.0,0.0,0.0,0.0,1.0,14.2,0.0,0.0,627.0,2.0,2.0,1.0,1,1,0
4251,10570147,650000.0,apartment,ground floor,waterloo,,C,Gas,Walloon Brabant,1410.0,210.0,4.0,3.0,1997.0,3.0,0.0,0.0,0.0,1.0,60.0,1.0,60.0,199.0,1.0,3.0,2.0,0,1,0
4252,10570203,710000.0,apartment,duplex,forest,,D,Gas,Brussels Capital Region,1190.0,159.0,2.0,1.0,1905.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,70.0,206.0,3.0,4.0,1.0,0,0,1
4253,10570198,770000.0,apartment,loft,antwerp,Isolated,B,Gas,Antwerp,2018.0,210.0,3.0,2.0,2016.0,2.2,0.0,0.0,0.0,1.0,24.2,0.0,0.0,110.0,3.0,4.0,3.0,0,1,0
4254,10569978,1045000.0,apartment,apartment,knokke-heist,,B,Gas,West Flanders,8300.0,87.0,2.0,2.0,1963.0,2.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,113.0,3.0,4.0,0.0,0,1,0
4255,10590682,617500.0,apartment,penthouse,gent,Urban,Not specified,,East Flanders,9000.0,111.0,2.0,1.0,2022.0,2.6,0.0,0.0,0.0,1.0,75.0,0.0,0.0,19632000732539.2,3.0,4.0,4.0,1,0,1
4256,10590073,155000.0,apartment,flat studio,uccle,,F,Electric,Brussels Capital Region,1180.0,29.0,1.8,1.0,1968.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,2.0,3.0,0.0,1,1,0
4257,10588643,198000.0,apartment,apartment,westende,,D,Gas,West Flanders,8434.0,70.0,2.0,1.0,1963.0,2.0,0.0,1.0,0.0,1.0,1.4,0.0,0.0,315.0,2.2,3.0,0.0,0,1,0
4258,10588348,279900.0,apartment,apartment,hamme,Urban,B,,East Flanders,9220.0,103.0,2.0,1.0,2002.0,2.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,118.0,3.0,3.0,5.0,0,1,0
4259,10590086,318000.0,apartment,penthouse,antwerpen,"Living area (residential, urban or rural)",Not specified,Electric,Antwerp,2600.0,120.0,3.0,1.0,1976.0,3.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,19632000732568.2,1.0,3.0,1.0,0,0,1
4260,10505664,359000.0,apartment,apartment,koksijde,,C,,West Flanders,8670.0,92.0,2.0,2.0,2005.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,220.0,1.0,3.0,0.0,0,1,0
4261,10576151,209000.0,apartment,duplex,opwijk,Urban,F,Electric,Flemish Brabant,1745.0,70.0,2.0,1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,3.0,3.0,2.0,0,0,1
4262,10593521,189000.0,apartment,apartment,haaltert,"Living area (residential, urban or rural)",E,Electric,East Flanders,9450.0,70.0,2.0,1.0,1989.0,2.2,0.0,0.0,0.0,1.0,5.0,0.0,0.0,412.0,1.0,2.0,0.0,0,1,0
4263,10593793,199000.0,apartment,apartment,brugge,"Living area (residential, urban or rural)",B,Gas,West Flanders,8000.0,85.0,2.0,1.0,1978.0,2.0,0.0,0.0,0.0,1.0,19.2,0.0,0.0,168.0,3.0,4.0,2.0,1,1,0
4264,10593794,200000.0,apartment,apartment,berchem-sainte-agathe,Urban,E,Gas,Brussels Capital Region,1082.0,85.0,1.0,1.0,1971.0,2.2,0.0,0.0,0.0,1.0,20.0,0.0,0.0,227.0,1.6,3.0,0.0,1,1,0
4265,10593492,220000.0,apartment,apartment,antwerpen wilrijk,,E,Gas,Antwerp,2610.0,75.0,2.0,1.0,1983.2,2.2,0.0,0.0,0.0,1.0,3.0,0.0,0.0,442.0,1.0,3.0,0.0,0,1,0
4266,10593491,230000.0,apartment,apartment,antwerpen wilrijk,,B,Gas,Antwerp,2610.0,75.0,2.0,1.0,1980.0,2.2,0.0,0.0,0.0,1.0,20.8,0.0,0.0,101.0,1.0,3.0,0.0,0,1,0
4267,10593859,239000.0,apartment,apartment,assebroek,Urban,B,Gas,West Flanders,8310.0,90.0,2.0,1.4,1967.0,2.4,0.0,0.0,0.0,1.0,9.2,0.0,0.0,169.0,2.2,3.0,11.0,0,1,0
4268,10593460,475000.0,apartment,duplex,bruxelles,,G,Gas,Brussels Capital Region,1000.0,110.0,2.0,1.0,1876.0,2.0,0.0,0.0,0.0,1.0,3.4,0.0,0.0,376.0,3.0,4.0,2.0,1,0,1
4269,10593709,555000.0,apartment,penthouse,antwerp,,B,Gas,Antwerp,2000.0,102.0,1.0,1.0,2013.0,2.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,175.0,3.0,3.2,2.0,1,0,1
4270,10593461,650000.0,apartment,duplex,bruxelles,,G,Gas,Brussels Capital Region,1000.0,209.0,3.0,1.0,1876.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,3.0,4.0,2.0,1,0,1
4271,10593223,1995000.0,apartment,apartment,knokke,,C,Gas,West Flanders,8300.0,128.0,4.0,2.0,1948.0,3.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,206.0,3.0,3.4,1.0,0,1,0
4272,10578107,299000.0,apartment,apartment,gent,,B,Gas,East Flanders,9000.0,90.0,2.0,1.0,1915.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.6,4.0,0.0,1,1,0
4273,10552467,179000.0,apartment,apartment,zelzate,,E,,East Flanders,9060.0,90.0,2.0,1.0,1966.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,426.0,2.2,2.0,0.0,0,1,0
4274,10595023,525000.0,apartment,apartment,knokke-heist,Urban,B,Gas,West Flanders,8300.0,94.0,2.0,1.0,2002.0,2.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,117.0,3.0,3.2,0.0,0,1,0
4275,10595008,1950000.0,apartment,penthouse,uccle,,D,Gas,Brussels Capital Region,1180.0,298.0,4.0,4.0,1976.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,169.0,3.0,3.0,3.0,1,0,1
4276,10581266,140000.0,apartment,flat studio,watermael-boitsfort,,F,,Brussels Capital Region,1170.0,38.0,2.0,1.0,1959.4,2.0,0.0,0.0,0.0,1.0,14.2,0.0,0.0,330.0,3.0,3.4,0.0,1,1,0
4277,10579659,179000.0,apartment,apartment,namur,Urban,D,Gas,Namur,5000.0,62.0,1.0,1.0,1963.0,2.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,302.0,1.0,3.0,0.0,1,1,0
4278,10580999,240000.0,apartment,duplex,schaerbeek,Urban,G,Gas,Brussels Capital Region,1030.0,170.0,4.0,1.0,1938.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,1.0,2.8,0.0,1,0,1
4279,10581704,240000.0,apartment,apartment,aalst,,A,Gas,East Flanders,9300.0,92.0,2.0,1.0,2011.0,2.4,0.0,0.0,0.0,1.0,9.4,0.0,0.0,89.0,1.0,4.0,1.0,0,1,0
4280,10580889,260000.0,apartment,duplex,gilly,"Living area (residential, urban or rural)",B,Gas,Hainaut,6060.0,138.0,3.0,1.0,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,3.0,4.0,0.0,0,0,1
4281,10581768,450000.0,apartment,apartment,nieuwpoort,,B,Gas,West Flanders,8620.0,109.0,2.0,2.0,2002.0,2.6,0.0,1.0,0.0,1.0,25.2,1.0,0.0,111.0,1.0,3.8,1.0,0,1,0
4282,10581735,460000.0,apartment,apartment,wavre,,C,Gas,Walloon Brabant,1300.0,110.0,3.0,1.2,1986.8,4.0,0.0,0.0,0.0,1.0,25.0,1.0,100.0,250.0,3.0,4.0,2.0,1,1,0
4283,10581734,520000.0,apartment,apartment,wavre,,B,Gas,Walloon Brabant,1300.0,145.0,3.0,1.2,1997.6,4.0,0.0,0.0,0.0,1.0,40.0,1.0,100.0,149.0,3.0,4.0,2.0,1,1,0
4284,10415226,75000.0,apartment,apartment,zellik,,C,Gas,Flemish Brabant,1731.0,69.0,2.0,1.0,1969.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,219.0,1.0,3.0,0.0,0,1,0
4285,10560540,118000.0,apartment,flat studio,blankenberge,Urban,C,Gas,West Flanders,8370.0,36.0,1.4,1.0,1967.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,3.0,0.0,0,1,0
4286,10561445,119000.0,apartment,flat studio,leuven,"Living area (residential, urban or rural)",B,Electric,Flemish Brabant,3001.0,23.0,1.8,1.0,1975.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,3.0,0.0,0,1,0
4287,10285130,125000.0,apartment,kot,brugge,,C,Gas,West Flanders,8000.0,23.0,1.0,1.0,2002.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,3.0,4.0,0.0,1,1,0
4288,10565561,125000.0,apartment,flat studio,de haan,,D,Electric,West Flanders,8420.0,25.0,1.8,1.2,2003.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,380.0,1.0,4.0,0.0,0,1,0
4289,10388480,130000.0,apartment,flat studio,antwerp,,A,Gas,Antwerp,2000.0,17.0,1.0,1.0,2016.0,2.8,0.0,0.0,0.0,1.0,8.6,0.0,0.0,8496.0,3.0,3.0,0.0,1,1,0
4290,10548715,130000.0,apartment,ground floor,oostende,,C,Electric,West Flanders,8400.0,39.0,2.0,1.0,1997.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,1.0,3.0,0.0,1,1,0
4291,10472616,133000.0,apartment,flat studio,koksijde,Urban,E,Gas,West Flanders,8670.0,38.0,2.0,1.0,1965.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1.0,3.0,0.0,0,1,0
4292,10360218,134900.0,apartment,apartment,jette,"Living area (residential, urban or rural)",D,Gas,Brussels Capital Region,1090.0,51.0,1.0,1.0,1969.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,3.0,0.0,1,1,0
4293,10422527,135000.0,apartment,flat studio,oostende,,D,Electric,West Flanders,8400.0,32.0,2.0,1.0,2007.0,2.4,0.0,0.0,0.0,1.0,4.0,0.0,0.0,355.0,2.2,2.0,0.0,1,1,0
4294,10501146,135000.0,apartment,flat studio,nieuwpoort,,F,Electric,West Flanders,8620.0,26.0,2.0,1.4,2000.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,2.0,2.0,0.0,0,1,0
4295,10524311,139000.0,apartment,apartment,middelkerke,Urban,C,Electric,West Flanders,8430.0,52.0,2.0,1.0,1958.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,1.0,4.0,0.0,0,1,0
4296,10241708,142000.0,apartment,kot,antwerp,Urban,B,Fuel oil,Antwerp,2018.0,39.0,1.0,1.0,1935.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,3.0,4.0,0.0,0,1,0
4297,10557322,145000.0,apartment,flat studio,woluwe-saint-lambert,Urban,F,Gas,Brussels Capital Region,1200.0,34.0,2.2,1.0,1960.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,319.0,0.6,1.0,0.0,1,1,0
4298,10395030,145000.0,apartment,ground floor,welkenraedt,,E,Gas,Liège,4840.0,60.0,1.0,1.0,2008.4,2.0,0.0,0.0,0.0,1.0,17.0,1.0,133.0,384.0,1.8,3.6,0.0,0,1,0
4299,10154375,145000.0,apartment,apartment,boussu,,C,Gas,Hainaut,7301.0,100.0,2.0,1.0,2004.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2.0,2.0,0.0,0,1,0
4300,10498667,149000.0,apartment,apartment,zellik,,C,Gas,Flemish Brabant,1731.0,76.0,2.0,1.0,1969.0,2.4,0.0,0.0,0.0,1.0,8.0,0.0,0.0,236.0,2.0,3.0,0.0,0,1,0
4301,10346329,149000.0,apartment,apartment,bredene,,D,Gas,West Flanders,8450.0,65.0,1.0,1.4,1972.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,1.0,4.0,0.0,1,1,0
4302,10376792,150000.0,apartment,apartment,evere,,E,Gas,Brussels Capital Region,1140.0,65.0,1.0,1.8,1983.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,1.0,0.0,1,1,0
4303,10567969,150000.0,apartment,flat studio,diegem,,F,Electric,Flemish Brabant,1831.0,47.0,1.0,1.2,1973.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,2.0,3.0,0.0,0,1,0
4304,10172939,150000.0,apartment,apartment,westende,Urban,D,Electric,West Flanders,8434.0,55.0,1.0,1.0,1975.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,303.0,1.0,4.0,0.0,0,1,0
4305,10113774,155000.0,apartment,apartment,marloie,,D,Pellet,Luxembourg,6900.0,84.0,2.0,1.0,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,2.6,4.0,0.0,0,1,0
4306,10566255,160000.0,apartment,apartment,bree,"Living area (residential, urban or rural)",E,Electric,Limburg,3960.0,84.0,2.0,1.0,1989.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,1.0,3.2,2.0,0,1,0
4307,10528943,162500.0,apartment,service flat,beveren,Urban,B,Gas,East Flanders,9120.0,71.0,1.0,1.0,2000.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,117.0,3.0,4.0,0.0,0,1,0
4308,10068954,165000.0,apartment,apartment,zellik,,B,Fuel oil,Flemish Brabant,1731.0,73.0,2.0,1.0,1970.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,180.0,1.0,3.0,0.0,0,1,0
4309,10147376,166000.0,apartment,apartment,marloie,,D,Electric,Luxembourg,6900.0,89.0,2.0,1.0,2002.8,3.2,0.0,0.0,0.0,1.0,15.0,0.0,0.0,273.0,2.2,3.4,2.0,0,1,0
4310,10560539,168000.0,apartment,flat studio,blankenberge,,B,Gas,West Flanders,8370.0,33.0,1.4,1.0,1970.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,3.0,0.0,0,1,0
4311,10521702,169000.0,apartment,apartment,anderlecht,,D,Gas,Brussels Capital Region,1070.0,55.0,1.0,1.0,1960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,3.0,3.0,0.0,1,1,0
4312,10364542,169000.0,apartment,apartment,anderlecht,,E,Gas,Brussels Capital Region,1070.0,72.0,2.0,1.0,1973.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,215.0,1.2,1.0,1.0,1,1,0
4313,10255139,169000.0,apartment,apartment,uccle,,D,Fuel oil,Brussels Capital Region,1180.0,62.0,1.0,1.0,1960.0,2.6,0.0,0.0,0.0,1.0,7.0,0.0,0.0,210.0,1.4,1.0,1.0,1,1,0
4314,10283875,169000.0,apartment,apartment,liège,,B,,Liège,4000.0,72.0,2.0,1.0,2009.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1.4,3.2,0.0,1,1,0
4315,10454079,170000.0,apartment,apartment,anderlecht,,D,Gas,Brussels Capital Region,1070.0,73.0,1.0,1.0,1967.0,2.2,0.0,0.0,0.0,1.0,6.0,0.0,0.0,171.0,1.4,2.8,1.0,1,1,0
4316,10529182,174000.0,apartment,apartment,zellik,,B,Gas,Flemish Brabant,1731.0,69.0,2.0,1.0,1969.0,2.6,0.0,0.0,0.0,1.0,7.0,0.0,0.0,198.0,1.0,3.0,0.0,0,1,0
4317,10512020,174000.0,apartment,apartment,oostende,"Living area (residential, urban or rural)",E,Gas,West Flanders,8400.0,83.0,2.0,1.0,1965.0,2.2,0.0,1.0,0.0,1.0,8.4,0.0,0.0,458.0,1.0,4.0,0.0,1,1,0
4318,10511235,175000.0,apartment,apartment,jette,Urban,B,Gas,Brussels Capital Region,1090.0,77.0,2.0,1.0,1971.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,89.0,2.0,2.0,0.0,1,1,0
4319,10449328,179000.0,apartment,apartment,liege,,C,Gas,Liège,4000.0,93.0,2.0,1.0,1977.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,171.0,2.4,2.0,0.0,1,1,0
4320,10498121,185000.0,apartment,apartment,oostende,Urban,D,Gas,West Flanders,8400.0,54.0,1.0,1.0,1964.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,1.0,1.0,0.0,1,1,0
4321,10439648,188000.0,apartment,apartment,antwerp,,B,Gas,Antwerp,2140.0,96.0,2.0,1.0,1964.2,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,169.0,1.0,3.0,2.0,0,1,0
4322,10563390,189000.0,apartment,apartment,duffel,"Living area (residential, urban or rural)",D,Gas,Antwerp,2570.0,67.0,1.0,1.0,1992.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,336.0,3.0,3.0,0.0,0,1,0
4323,10275949,189000.0,apartment,duplex,andenne,,C,Gas,Namur,5300.0,164.0,3.0,2.0,1994.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,1.0,3.2,0.0,0,0,1
4324,10519342,189000.0,apartment,apartment,izegem,Urban,B,Gas,West Flanders,8870.0,109.0,2.0,1.0,1993.0,2.2,0.0,0.0,0.0,1.0,4.8,1.0,0.0,183.0,1.0,4.0,1.0,0,1,0
4325,10529171,195000.0,apartment,apartment,saint-gilles,Urban,Not specified,Gas,Brussels Capital Region,1060.0,50.0,1.0,1.0,1933.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732599.4,1.0,4.0,0.0,1,1,0
4326,10401353,195000.0,apartment,apartment,deurne,"Living area (residential, urban or rural)",B,Gas,Antwerp,2100.0,82.0,2.0,1.0,1963.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,138.0,1.8,4.0,0.0,0,1,0
4327,10309802,198000.0,apartment,apartment,neder-over-heembeek,,F,Gas,Brussels Capital Region,1120.0,70.0,1.0,1.0,1968.6,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,286.0,1.0,3.0,0.0,0,1,0
4328,8455885,199000.0,apartment,service flat,asse,Urban,Not specified,Gas,Flemish Brabant,1730.0,78.0,2.0,1.0,2016.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1777.2,3.0,4.0,0.0,1,1,0
4329,10565943,199000.0,apartment,triplex,liege,Urban,A,Gas,Liège,4000.0,112.0,3.0,1.0,1975.4,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,85.0,0.0,0.0,0.0,1,0,1
4330,10389605,199000.0,apartment,apartment,herstal,,C,Gas,Liège,4040.0,80.0,2.0,1.0,1992.6,4.0,0.0,0.0,0.0,1.0,20.0,1.0,90.0,202.0,2.0,3.0,1.0,1,1,0
4331,10279892,199000.0,apartment,apartment,oostende,Urban,C,Electric,West Flanders,8400.0,46.0,1.0,1.0,1990.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,243.0,1.0,4.0,0.0,1,1,0
4332,10351907,199000.0,apartment,duplex,erpe-mere,,D,Electric,East Flanders,9420.0,117.0,2.0,1.0,1993.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,395.0,1.4,3.0,3.0,0,0,1
4333,10351906,199000.0,apartment,duplex,erpe-mere,,D,Electric,East Flanders,9420.0,117.0,2.0,1.0,1993.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,316.0,1.4,3.0,3.0,0,0,1
4334,10498714,199500.0,apartment,apartment,deurne,"Living area (residential, urban or rural)",D,Gas,Antwerp,2100.0,85.0,2.0,1.0,1961.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,3.0,3.0,0.0,0,1,0
4335,10232331,200000.0,apartment,apartment,forest,,E,,Brussels Capital Region,1190.0,85.0,2.0,1.0,1966.0,2.2,0.0,0.0,0.0,1.0,9.0,0.0,0.0,217.0,2.0,1.0,1.0,0,1,0
4336,10429093,204000.0,apartment,apartment,molenbeek-saint-jean,"Living area (residential, urban or rural)",C,Gas,Brussels Capital Region,1080.0,90.0,2.0,1.0,1980.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,136.0,0.0,3.0,1.0,1,1,0
