,id,Zip,Price,Price of square meter,Living area,Number of rooms,Furnished,Garden surface,Terrace surface,Open fire,Building Cond. values,Kitchen values,Primary energy consumption,Energy efficiency
4655,10554935,3070,299000,3517.65,85,2,0,0,0,0,3,2,299,5
4656,10556089,8450,299000,2491.67,120,2,0,0,6,1,3,1,262,5
4657,10556816,1070,599000,3071.79,195,3,0,288,9,0,3,3,144,6
4658,10576096,6000,110000,1466.67,75,2,0,0,12,0,3,2,526,2
4659,10576639,9040,239000,3186.67,75,2,0,0,2,0,3,1,191,5
4660,10563937,4800,361000,3223.21,112,3,0,475,34,0,4,1,121,6
4661,10485929,8400,550000,5288.46,104,2,0,0,13,0,3,1,97,7
4662,10561538,3511,195000,2191.01,89,2,0,0,7,0,3,2,132,6
4663,10562597,8434,434000,5292.68,82,2,1,0,0,0,3,1,206,5
4664,10578358,6001,120000,1500.0,80,2,0,0,0,0,2,2,446,3
4665,10578137,1030,170000,4722.22,36,2,1,0,0,0,3,0,147,6
4666,10578413,8300,1295000,12451.92,104,3,1,0,6,0,4,3,247,5
4667,10566503,9040,159000,3785.71,42,1,0,70,8,0,3,1,316,4
4668,10565947,1140,302000,3318.68,91,1,0,0,25,0,4,3,184,5
4669,10565951,1140,307000,3411.11,90,2,0,0,3,0,4,3,184,5
4670,10565956,1140,312000,3505.62,89,2,0,0,3,0,4,3,184,5
4671,10565960,1140,317000,3561.8,89,2,0,0,3,0,4,3,202,5
4672,10565952,1140,317000,3372.34,94,2,0,0,16,0,4,3,184,5
4673,10565962,1140,322000,3617.98,89,2,0,0,3,0,4,3,202,5
4674,10565963,1140,332000,3531.91,94,2,0,0,16,0,4,3,202,5
4675,10565955,1140,337000,3786.52,89,2,0,0,3,0,4,3,184,5
4676,10565954,1140,342000,3600.0,95,2,0,0,11,0,4,3,184,5
4677,10565961,1140,347000,3898.88,89,2,0,0,3,0,4,3,202,5
4678,10565958,1140,347000,3652.63,95,2,0,0,11,0,4,3,202,5
4679,10565953,1140,347000,3691.49,94,2,0,0,16,0,4,3,184,5
4680,10565957,1140,352000,3744.68,94,2,0,0,16,0,4,3,184,5
4681,10565672,8300,745000,8186.81,91,2,0,0,8,0,3,1,167,6
4682,10565890,8300,1595000,11392.86,140,3,0,0,45,0,3,3,179,6
4683,10475599,1060,87000,3954.55,22,2,0,0,0,0,2,2,214,5
4684,10394115,5000,110000,4583.33,24,2,0,0,0,0,4,2,303,4
4685,10489001,8400,114000,2478.26,46,1,0,0,0,0,4,0,162,6
4686,10379376,3530,115000,3194.44,36,1,0,0,59,0,3,2,123,6
4687,10498120,8400,120000,3636.36,33,1,0,0,2,0,1,1,250,5
4688,10462972,4500,125000,2500.0,50,1,0,0,3,0,3,1,110,6
4689,9747509,9120,125000,2016.13,62,1,0,0,6,0,3,1,123,6
4690,10406571,6032,130000,1857.14,70,1,0,70,10,0,3,1,309,4
4691,10536513,8400,130000,3095.24,42,1,0,0,2,0,2,1,205,5
4692,9092235,3530,138000,3538.46,39,2,0,0,17,0,3,2,98,7
4693,10179990,7170,139000,1616.28,86,2,0,0,0,0,3,1,707,1
4694,10540456,7000,139500,1516.3,92,3,0,0,4,0,3,3,247,5
4695,10329981,8430,143000,4085.71,35,1,0,0,0,0,3,1,239,5
4696,10514567,1210,145000,3625.0,40,2,0,0,0,0,3,1,170,6
4697,10514231,5300,145000,2071.43,70,2,0,0,0,0,3,2,579,2
4698,10437853,8434,145000,4531.25,32,1,1,0,0,0,3,1,108,6
4699,10540504,1180,149000,4257.14,35,2,1,0,2,0,3,1,317,4
4700,10540503,1180,149000,4257.14,35,1,1,0,0,0,3,2,244,5
4701,10502786,8480,149000,1712.64,87,3,0,0,0,0,2,1,160,6
4702,10342043,8520,149000,1475.25,101,2,0,0,12,0,1,1,234,5
4703,10498527,9402,149000,1568.42,95,1,0,0,7,0,1,2,414,3
4704,10498526,9402,149000,1568.42,95,1,0,0,7,0,1,2,414,3
4705,10498511,9402,149000,1568.42,95,1,0,0,7,0,1,2,414,3
4706,10262493,2170,150000,1875.0,80,2,0,0,10,0,3,1,426,3
4707,10537338,8434,159000,3000.0,53,1,1,0,1,0,3,2,247,5
4708,10427146,8620,159000,3975.0,40,1,0,0,6,0,2,2,249,5
4709,10514730,1030,160000,3265.31,49,1,0,0,0,0,3,1,144,6
4710,10398020,9990,167000,3150.94,53,1,0,0,0,0,4,3,46,7
4711,10362375,9990,167000,3150.94,53,1,0,0,0,0,4,3,46,7
4712,10536842,1180,179000,4475.0,40,1,0,0,0,0,3,1,302,4
4713,10341315,4000,179000,2081.4,86,1,0,0,0,0,3,1,202,5
4714,10493211,6224,180000,1565.22,115,3,0,0,0,0,3,0,93,7
4715,10414589,7130,180000,1800.0,100,2,0,0,0,0,3,1,381,4
4716,10375654,6900,182500,2198.8,83,2,0,0,7,0,3,2,372,4
4717,10238209,1400,185000,2176.47,85,2,0,0,3,0,4,1,264,5
4718,10247320,2018,185000,2466.67,75,2,0,0,0,0,1,1,159,6
4719,10525393,8400,185000,3363.64,55,1,0,0,0,0,2,1,181,6
4720,10093054,8400,185000,5000.0,37,2,0,0,7,0,3,1,203,5
4721,10420805,1000,189000,4973.68,38,1,0,0,3,0,3,3,184,6
4722,10438113,1050,189000,4973.68,38,1,0,0,3,0,3,3,184,6
4723,10288757,1731,189000,1989.47,95,3,0,0,30,0,3,2,243,5
4724,10527180,3000,189000,9450.0,20,1,0,0,12,0,3,2,242,5
4725,10519420,8450,189000,2010.64,94,2,0,0,0,0,2,1,392,4
4726,10334056,3500,195000,2671.23,73,2,0,0,120,0,3,2,464,3
4727,10492506,8400,195000,1950.0,100,1,0,0,0,0,4,3,207,5
4728,10492505,8400,195000,1950.0,100,1,0,0,0,0,4,3,207,5
4729,10262772,8434,195000,3250.0,60,2,1,0,5,0,3,2,426,3
4730,10439654,6900,198000,1131.43,175,3,0,0,0,0,3,1,154,6
4731,10139240,2490,199000,2726.03,73,1,0,0,15,0,3,1,226,5
4732,10404929,3970,199000,1604.84,124,2,0,0,11,0,3,2,111,6
4733,10414410,7000,199000,2211.11,90,2,0,32,0,0,3,1,388,4
4734,10500716,9420,199000,3491.23,57,1,0,0,0,0,4,1,100,6
4735,10358876,7060,202500,2382.35,85,2,0,0,0,0,3,1,285,5
4736,10358854,7060,202500,2410.71,84,2,0,0,0,0,3,1,285,5
4737,10511184,1080,205000,2562.5,80,2,0,0,14,0,2,2,255,5
4738,10522308,1081,205000,2562.5,80,2,0,0,14,0,2,2,255,5
4739,10525052,8570,205000,1752.14,117,3,0,0,0,0,4,2,113,6
4740,10550883,9470,209000,2322.22,90,2,0,0,3,0,4,1,147,6
4741,10548298,3500,210000,2210.53,95,2,0,0,4,0,2,1,361,4
4742,10207218,8460,215000,3257.58,66,2,0,0,8,0,4,3,407,3
4743,10137629,8530,216000,2297.87,94,2,0,0,10,0,3,2,202,5
4744,10455896,2020,219000,2607.14,84,2,0,0,10,0,3,2,124,6
4745,10428537,3600,220000,1833.33,120,4,0,0,0,0,3,1,360,4
4746,10500230,8480,220000,1401.27,157,3,0,0,0,0,3,1,484,3
4747,10477961,4683,225000,1939.66,116,2,0,51,36,0,3,1,199,6
4748,10527025,9000,229000,5088.89,45,1,0,0,0,0,3,1,139,6
4749,10224568,1000,230000,4181.82,55,1,0,0,3,0,3,1,253,5
4750,10287966,2600,230000,2323.23,99,2,0,0,10,0,3,2,127,6
4751,10475878,6700,230000,4035.09,57,1,0,0,12,0,3,3,122,6
4752,10276533,1180,235000,4433.96,53,1,0,0,0,0,3,1,291,5
4753,10460845,8620,235000,3790.32,62,2,0,0,10,0,4,0,131,6
4754,10462767,9900,235000,2350.0,100,2,0,0,10,0,3,1,172,6
4755,10454604,9910,235000,1678.57,140,2,0,12,14,0,4,1,189,6
4756,10511756,3001,240000,4800.0,50,1,0,0,9,0,3,2,174,6
4757,10495927,4000,240000,2123.89,113,2,0,0,20,0,4,1,179,5
4758,10361140,8430,243000,3857.14,63,2,0,0,0,0,4,3,372,4
4759,10542922,1560,245000,3769.23,65,1,0,0,0,0,3,3,159,6
4760,10462258,8434,245000,4900.0,50,2,1,0,46,0,3,3,265,5
4761,10503098,8450,245000,2474.75,99,2,0,0,8,0,4,1,157,6
4762,10300003,3001,248750,4288.79,58,1,0,0,19,0,2,1,458,3
4763,10505311,9900,249000,3112.5,80,2,0,0,0,0,3,1,98,7
4764,10461715,1082,250000,3333.33,75,2,0,100,16,0,3,1,524,2
4765,10382962,8420,250000,1315.79,190,1,0,0,9,0,4,3,191,5
4766,10435657,3200,255000,3148.15,81,2,0,0,0,0,3,1,197,6
4767,10076470,8380,255000,2236.84,114,2,0,0,0,0,3,1,293,4
4768,10477682,7500,259000,2122.95,122,2,0,0,10,0,3,2,243,5
4769,10515065,8200,259000,2616.16,99,2,0,0,7,1,3,1,143,6
4770,10550159,2560,261000,3034.88,86,2,0,0,17,0,4,1,323,4
4771,10463556,1020,265000,3117.65,85,2,0,0,3,0,3,2,140,6
4772,10453967,8430,268000,3350.0,80,2,1,0,0,0,3,1,518,2
4773,10481032,8370,269000,4203.12,64,1,1,0,0,0,3,1,105,6
4774,10206864,8460,269000,3202.38,84,2,0,13,13,0,4,3,300,4
4775,9617555,8800,269000,2663.37,101,2,0,0,8,0,4,1,103,6
4776,10507343,1090,270000,2934.78,92,2,0,0,17,0,4,1,305,4
4777,10539411,8430,270000,2700.0,100,2,0,0,0,0,4,2,506,2
4778,10543775,2500,271944,2774.94,98,2,0,0,8,0,3,1,83,6
4779,10396454,2360,273900,3300.0,83,1,0,0,10,0,3,1,114,6
4780,10245810,3500,274000,3010.99,91,2,0,0,13,0,3,1,93,7
4781,10521234,1030,275000,3021.98,91,2,0,0,9,1,3,1,208,5
4782,10423935,6700,275000,3235.29,85,1,0,0,9,0,4,2,152,6
4783,10532465,8434,275000,5500.0,50,1,1,0,16,0,3,3,172,6
4784,10396452,2360,277200,3300.0,84,1,0,0,10,0,3,1,114,6
4785,10550941,2650,279000,2876.29,97,2,0,0,14,0,3,2,96,7
4786,10411355,3001,280000,3733.33,75,2,0,0,15,0,3,1,173,6
4787,10400954,1150,285000,3562.5,80,2,0,0,18,0,1,1,109,6
4788,10356848,2200,285000,2821.78,101,2,0,9,9,0,2,1,269,4
4789,10541588,4680,285000,2298.39,124,3,0,0,5,0,3,1,106,6
4790,10493684,8450,285000,2126.87,134,3,0,0,9,0,4,1,184,5
4791,9628541,8870,285000,2065.22,138,2,0,0,36,0,4,3,184,5
4792,9523536,2400,294462,2886.88,102,2,0,59,13,0,3,1,152,6
4793,10535004,1082,295000,2107.14,140,3,0,0,3,0,2,1,627,1
4794,10512592,1190,295000,2478.99,119,2,0,0,0,0,1,0,210,5
4795,10544361,8400,295000,3597.56,82,2,0,0,3,0,2,1,131,6
4796,10180931,3500,298500,4089.04,73,1,0,0,9,0,3,2,119,6
4797,10544224,1090,299000,2931.37,102,2,0,0,4,0,3,1,196,6
4798,10542448,2600,299000,1929.03,155,3,0,0,0,0,3,1,287,5
4799,10492048,1000,300000,5000.0,60,1,0,0,0,0,3,3,161,6
4800,10489321,1000,300000,5000.0,60,1,0,0,0,0,3,3,161,6
4801,10393179,3620,309743,2647.38,117,2,0,0,37,0,4,3,40,7
4802,10550157,2560,313800,3202.04,98,3,0,30,13,0,4,1,323,4
4803,10538043,9700,315000,3461.54,91,2,0,0,6,0,4,1,62,7
4804,10396453,2360,320540,3410.0,94,2,0,0,10,0,3,1,114,6
4805,9860457,8530,324000,2551.18,127,3,0,0,15,0,3,1,179,5
4806,10458256,3001,325000,4166.67,78,2,1,0,4,0,3,2,122,6
4807,10380070,2400,330000,2894.74,114,2,0,130,31,0,4,3,241,5
4808,10532634,2018,339000,3568.42,95,2,0,0,15,0,3,1,172,6
4809,10378742,1160,345000,4600.0,75,1,0,30,4,0,4,3,137,6
4810,10540988,9000,347000,4448.72,78,2,0,0,6,0,4,2,84,7
4811,10362306,2020,348740,3749.89,93,2,0,0,9,0,3,3,187,6
4812,10375970,2940,349000,3561.22,98,3,0,0,8,0,4,2,96,7
4813,10511178,8670,350000,4022.99,87,3,1,0,0,0,3,1,250,5
4814,10540397,3600,351500,3138.39,112,2,0,0,13,0,2,1,224,5
4815,10498380,1000,365000,2607.14,140,3,0,0,0,0,1,1,213,5
4816,10508325,2018,365000,2147.06,170,2,0,0,14,0,3,1,152,5
4817,10398407,2100,367000,2780.3,132,4,0,0,16,0,4,3,317,4
4818,10362307,2020,369940,3977.85,93,2,0,0,9,0,3,3,187,6
4819,10543776,2500,372611,2866.24,130,3,0,20,12,0,3,1,83,6
4820,10477418,2060,375000,2640.85,142,3,0,0,0,0,3,3,151,6
4821,10089125,4030,375000,2737.23,137,3,0,0,60,0,4,3,262,5
4822,10484426,8430,379000,5053.33,75,2,0,0,7,0,4,1,219,5
4823,9937390,8400,380000,3725.49,102,2,0,0,53,0,2,2,345,4
4824,10132808,1000,385000,3318.97,116,2,0,0,26,0,3,3,176,6
4825,10473020,9950,389000,2222.86,175,4,0,0,15,0,3,2,182,6
4826,10416113,1200,390000,4875.0,80,2,0,0,30,0,3,1,128,6
4827,10504019,8500,408120,2550.75,160,2,0,0,15,0,3,1,170,5
4828,10414099,8434,419000,4190.0,100,2,0,0,2,0,3,1,255,5
4829,10437663,3800,439000,2335.11,188,4,0,0,37,0,4,1,303,4
4830,10511870,1200,445000,4120.37,108,2,0,0,4,0,3,3,95,7
4831,9971213,3130,447287,3414.4,131,3,0,0,26,0,3,3,282,4
4832,10531740,2600,450000,2631.58,171,4,0,0,0,0,3,3,315,4
4833,10513296,1000,460000,4842.11,95,2,0,0,120,0,3,3,217,5
4834,10000773,2000,460000,5000.0,92,2,0,0,52,0,4,1,94,7
4835,10363063,2018,495000,2200.0,225,2,0,0,1,0,1,1,332,4
4836,10522543,8434,520000,5098.04,102,2,0,0,11,0,3,1,369,4
4837,10511108,1150,550000,3437.5,160,4,0,0,7,0,3,1,249,5
4838,10422427,8000,550000,4583.33,120,2,0,0,5,0,2,2,244,5
4839,10347382,9000,550000,4074.07,135,3,0,0,20,0,4,1,216,5
4840,9550735,2000,559000,2926.7,191,2,0,0,7,0,4,3,272,5
4841,10438886,8300,595000,8150.68,73,2,0,0,4,0,4,3,93,7
4842,10388966,8300,639000,9128.57,70,2,1,0,0,0,4,3,102,6
4843,9199122,8300,642425,8343.18,77,1,0,0,7,0,4,3,170,6
4844,10449168,1200,645000,3225.0,200,3,0,70,50,0,3,1,309,4
4845,10485095,1050,650000,4814.81,135,3,0,0,9,0,1,1,313,4
4846,10377416,2610,685000,4151.52,165,2,0,0,14,0,3,1,314,4
4847,10466864,8300,685000,8353.66,82,2,1,0,7,0,4,1,186,6
4848,10367042,8300,685000,6850.0,100,2,0,96,7,0,4,3,128,6
4849,10539269,1040,695000,5305.34,131,2,0,43,30,0,4,3,207,5
4850,10466863,8300,695000,8475.61,82,2,1,0,3,0,4,1,186,6
4851,10498034,8300,695000,8910.26,78,2,1,0,0,0,4,1,209,5
4852,10492629,1000,720000,4337.35,166,3,0,0,12,0,4,3,207,5
4853,10319204,2018,725000,5800.0,125,3,0,0,16,0,3,1,179,6
4854,9550736,2000,799000,3429.18,233,2,0,0,19,0,4,3,129,6
4855,10452004,8300,815000,8858.7,92,3,1,69,1,0,4,1,304,4
4856,10451450,1150,850000,8947.37,95,1,0,0,50,0,4,3,62,7
4857,10535436,2018,875000,4289.22,204,2,0,0,0,0,3,2,75,7
4858,10038608,1050,895000,3455.6,259,4,0,95,20,1,3,3,218,5
4859,10546781,1000,1100000,5500.0,200,2,1,0,65,0,3,0,259,5
4860,10392730,1180,1150000,4181.82,275,4,0,0,18,0,4,1,218,5
4861,9893703,2000,1150000,7666.67,150,2,0,0,13,0,4,3,192,5
4862,10343021,8300,1175000,16319.44,72,2,1,0,13,0,3,3,157,6
4863,10374074,1050,1790000,5966.67,300,4,0,0,60,0,4,3,315,4
4864,10422880,8300,1850000,14800.0,125,3,0,0,12,0,4,2,112,6
4865,10569991,4624,244500,2876.47,85,2,0,0,6,0,4,2,75,7
4866,10569055,1000,235000,3615.38,65,1,0,0,0,0,3,2,184,6
4867,10554148,8000,190000,2602.74,73,2,0,0,0,0,3,1,394,4
4868,10554326,9620,225000,3214.29,70,14,0,0,4,0,4,1,267,5
4869,10576274,1050,418000,7464.29,56,1,0,0,11,0,4,3,46,7
4870,10572748,3150,277000,3743.24,74,1,0,0,30,0,3,2,206,5
4871,10575045,1755,295000,1006.83,293,3,0,0,0,0,3,1,179,5
4872,10572818,2000,449000,5543.21,81,2,0,0,3,0,3,1,161,6
4873,10572350,8300,545000,7266.67,75,2,0,0,0,0,4,1,104,6
4874,10557880,1081,130000,3170.73,41,2,0,0,0,0,3,1,231,5
4875,10208955,8301,329000,4328.95,76,2,0,40,0,0,3,2,233,5
4876,9076398,1150,659000,4707.14,140,2,0,0,2,0,4,3,101,6
4877,10557943,8300,835000,9488.64,88,3,0,0,0,0,3,2,176,6
4878,10577934,8300,749000,9602.56,78,2,0,0,8,0,3,1,83,7
4879,10550795,6181,185000,2312.5,80,2,0,0,10,0,4,3,205,5
4880,10545151,7130,188000,2685.71,70,1,0,0,10,0,3,1,57,7
4881,10564299,8470,195000,2785.71,70,1,0,0,5,0,3,1,189,6
4882,10564954,1180,225000,3000.0,75,2,0,0,12,0,3,1,232,5
4883,9706583,6060,235000,2238.1,105,2,0,0,23,0,4,3,90,7
4884,10362404,4920,237000,2078.95,114,2,0,0,9,0,4,1,21,7
4885,10550796,6181,239000,2078.26,115,3,0,0,6,0,4,3,205,5
4886,10527875,5000,240000,3333.33,72,1,0,0,50,0,3,1,105,6
4887,10362405,4920,242000,2547.37,95,2,0,0,33,0,4,1,87,7
4888,10517400,9420,249000,2964.29,84,1,0,0,7,0,3,1,298,4
4889,10362403,4920,252000,2210.53,114,2,0,0,45,0,4,1,28,7
4890,10292807,2830,260000,2260.87,115,2,0,0,25,0,4,0,31,7
4891,10359793,3440,262000,3119.05,84,2,0,0,17,0,4,3,195,5
4892,10136253,3440,266000,3129.41,85,1,0,0,17,0,4,3,168,5
4893,10359798,3440,271000,3188.24,85,1,0,0,10,0,4,3,195,5
4894,10359790,3440,274000,2946.24,93,2,0,0,15,0,4,3,195,5
4895,10384268,8670,275000,4824.56,57,1,0,0,9,0,4,3,45,7
4896,10359796,3440,276000,2787.88,99,2,0,0,9,0,4,3,195,5
4897,10092830,3440,276000,3066.67,90,2,0,0,16,0,4,3,241,4
4898,10531616,2275,286500,2984.38,96,2,0,0,6,0,4,3,130,6
4899,10259395,3300,305000,2584.75,118,2,0,0,16,0,3,3,265,4
4900,10471650,8800,305000,2194.24,139,2,0,0,11,0,3,1,94,7
4901,10521729,5000,320000,2857.14,112,2,0,210,24,0,2,1,102,6
4902,10564761,1140,322000,3425.53,94,2,0,0,16,0,4,3,198,5
4903,10547362,9070,339150,3169.63,107,2,0,38,0,0,4,3,266,6
4904,10381265,2610,349000,2814.52,124,3,0,181,14,0,4,3,68,7
4905,10359795,3440,356000,3122.81,114,2,0,0,14,0,4,3,195,5
4906,10136251,3440,356000,2455.17,145,3,0,0,15,0,4,3,168,5
4907,9968747,9000,359000,3739.58,96,1,0,0,12,0,3,2,282,4
4908,10547361,9070,363800,3219.47,113,2,0,70,0,0,4,3,286,7
4909,10432941,9000,394500,3400.86,116,2,0,0,10,0,3,3,44,7
4910,10385836,2000,395000,6076.92,65,1,0,0,14,0,4,3,240,7
4911,10326221,9000,439500,3724.58,118,3,0,0,10,0,3,2,39,7
4912,10209081,9000,439500,3724.58,118,3,0,40,10,0,3,2,39,7
4913,10564793,1050,495000,4125.0,120,2,0,0,8,0,3,1,176,6
4914,10513118,6044,549900,1845.3,298,8,0,380,0,0,3,1,89,7
4915,10153286,1332,580000,4677.42,124,2,0,104,44,0,3,1,53,7
4916,10264294,4900,585000,4398.5,133,2,0,0,26,0,4,3,136,6
4917,10506736,1000,800000,6722.69,119,2,0,0,13,0,4,3,156,6
4918,10566863,3001,179000,6172.41,29,1,0,0,0,0,4,1,448,3
4919,10566850,9810,310000,3100.0,100,2,0,0,25,0,3,1,180,6
4920,10551933,9600,169000,1942.53,87,2,0,0,8,0,4,1,345,4
4921,10552120,2140,370000,2642.86,140,3,0,85,25,0,4,1,149,6
4922,10552057,9000,399000,3873.79,103,3,0,0,6,0,4,3,166,6
4923,10559437,4800,225000,2205.88,102,3,0,0,22,0,4,1,246,5
4924,10559395,4800,229000,2100.92,109,3,0,0,19,0,4,1,246,5
4925,10571764,1500,242000,2951.22,82,2,0,0,0,0,3,1,299,4
4926,10535677,2100,252000,4064.52,62,2,0,0,2,0,3,3,185,5
4927,10572126,2500,274000,3261.9,84,1,0,14,11,0,3,1,213,6
4928,10571967,1190,289000,3211.11,90,2,1,0,7,0,4,1,215,5
4929,10572124,2500,289000,3440.48,84,1,0,14,11,0,3,1,264,6
4930,10572129,2500,344000,3440.0,100,2,0,51,39,0,3,1,198,6
4931,10558638,1000,444000,3964.29,112,2,0,0,10,0,4,3,44,7
4932,10569806,7860,620000,1550.0,400,6,0,0,0,0,3,1,131,6
4933,10556795,8400,175000,3804.35,46,1,0,0,0,0,4,1,126,6
4934,10556271,8380,290000,4142.86,70,2,0,74,0,0,3,1,693,1
4935,10576170,1540,235000,940.0,250,3,0,0,18,0,4,3,225,5
4936,10560779,9190,179000,1988.89,90,2,0,0,0,0,4,2,105,6
4937,10333086,8400,195000,3362.07,58,1,0,0,0,0,2,2,299,5
4938,10561297,2280,269000,3164.71,85,2,0,50,5,0,4,3,151,6
4939,10560891,1160,290000,4142.86,70,1,0,0,2,0,3,2,65,7
4940,10561324,2020,299000,3322.22,90,2,0,0,40,0,3,1,496,3
4941,10560728,1180,320000,3076.92,104,3,0,0,10,0,3,1,286,5
4942,10579587,9000,1274000,7077.78,180,3,0,0,58,0,4,3,268,4
4943,10578700,8434,279000,4102.94,68,2,0,0,8,0,3,3,125,6
4944,10578195,1500,421500,3902.78,108,2,0,0,0,0,3,2,168,5
4945,10565539,8430,79000,2821.43,28,1,1,0,0,0,2,1,254,5
4946,10566700,9900,290000,3536.59,82,2,0,28,18,0,4,3,166,6
4947,10566696,9900,290000,3536.59,82,2,0,28,18,0,4,3,166,6
4948,10566701,9900,315000,3579.55,88,2,0,28,12,0,4,3,166,6
4949,10566697,9900,315000,3579.55,88,2,0,28,12,0,4,3,166,6
4950,10566702,9900,385000,3969.07,97,2,0,28,28,0,4,3,166,6
4951,10566698,9900,385000,3969.07,97,3,0,28,28,0,4,3,166,6
4952,10130816,4020,75000,3125.0,24,2,0,0,0,0,2,0,372,4
4953,10183511,8370,75000,882.35,85,2,0,0,6,0,3,3,192,5
4954,10439296,8370,82500,2844.83,29,2,1,0,0,0,3,2,409,3
4955,10321183,4000,85500,2442.86,35,2,0,0,0,0,2,0,197,6
4956,10252771,6000,89000,1047.06,85,2,0,0,0,0,3,1,223,5
4957,10509654,4030,90000,1232.88,73,2,0,0,0,0,3,1,287,5
4958,10539436,7134,95000,1759.26,54,2,0,0,0,0,3,2,322,4
4959,10511871,2020,100000,1204.82,83,2,0,0,6,0,1,2,493,3
4960,10548302,8420,105000,2142.86,49,2,1,0,0,0,3,1,788,1
4961,10028019,8430,110000,3666.67,30,1,0,0,0,0,1,1,377,4
4962,10490594,2140,119000,2333.33,51,1,0,0,0,0,2,2,379,4
4963,10511052,4190,120000,827.59,145,3,0,0,22,0,2,0,179,6
4964,10349562,2000,125000,5952.38,21,1,1,0,7,0,4,3,87,7
4965,10490590,2140,125000,2450.98,51,1,0,0,0,0,2,2,345,4
4966,10474831,6790,125000,2358.49,53,1,0,0,0,0,2,2,321,4
4967,10315830,8430,125000,2659.57,47,1,1,0,32,0,2,1,410,3
4968,10550392,8800,125000,2016.13,62,2,0,0,6,0,3,1,240,5
4969,10490593,2140,126000,2470.59,51,1,0,0,0,0,2,2,92,7
4970,10451206,1070,129000,4300.0,30,1,0,0,5,0,3,1,144,6
4971,10464299,1630,129000,3225.0,40,1,0,0,8,0,3,1,291,5
4972,10401264,7000,129000,2114.75,61,1,0,0,0,0,3,1,313,4
4973,10329326,1190,130000,3023.26,43,1,0,0,6,0,3,3,353,4
4974,10490677,8400,130000,1733.33,75,2,0,0,0,0,3,2,284,5
4975,10506589,4000,135000,2250.0,60,1,0,0,2,0,2,2,283,5
4976,10506590,4020,135000,2250.0,60,1,0,0,2,0,2,2,283,5
4977,10362296,4400,135000,1928.57,70,2,0,120,0,0,4,1,161,6
4978,10362297,4480,135000,1928.57,70,2,0,120,0,0,4,1,161,6
4979,10490591,2140,136000,2666.67,51,1,0,0,0,0,2,2,92,7
4980,10490592,2140,137000,2686.27,51,1,0,0,0,0,2,2,92,7
4981,10463459,2830,139000,2241.94,62,1,0,0,0,0,3,1,269,5
4982,10547268,8530,139000,2014.49,69,1,0,0,0,0,4,1,247,5
4983,10453379,7130,140000,933.33,150,3,0,0,0,1,2,0,388,4
4984,10389345,2140,141000,2764.71,51,1,0,0,0,0,3,2,379,4
4985,10545179,4020,145000,2013.89,72,2,0,0,7,0,1,1,166,6
4986,10499208,8430,145000,3625.0,40,1,0,0,25,0,4,1,201,5
4987,10482120,2100,149000,3040.82,49,1,0,0,5,0,3,2,324,4
4988,10283953,6181,149900,1850.62,81,2,0,0,3,0,3,1,269,5
4989,10448328,1170,150000,3947.37,38,1,0,0,3,0,2,1,330,4
4990,10369603,1400,150000,2000.0,75,2,0,0,13,0,2,2,190,6
4991,10420188,4030,150000,2142.86,70,2,0,0,3,0,2,2,97,7
4992,10186873,4030,150000,2142.86,70,2,0,0,3,0,2,2,97,7
4993,9961647,8870,150000,1442.31,104,2,0,0,2,0,4,1,472,3
4994,10490352,9100,158000,2135.14,74,2,0,0,10,0,3,1,229,5
4995,10271292,4180,158900,1826.44,87,2,0,0,0,0,4,2,203,5
4996,10536050,1030,159000,2650.0,60,1,0,0,0,0,1,1,300,4
4997,10351092,8900,159900,1837.93,87,2,0,0,0,0,3,1,97,7
4998,10322505,1030,160000,3200.0,50,1,0,0,0,0,3,1,210,5
4999,10474638,9200,160000,2461.54,65,1,0,0,6,0,3,1,576,2
5000,10342466,8870,163000,1940.48,84,2,0,0,15,0,3,1,367,4
5001,10509356,3001,165000,3437.5,48,1,0,0,0,0,3,1,154,6
5002,10413182,4000,165000,1853.93,89,2,0,0,6,0,3,1,185,6
5003,10002743,8660,168000,3906.98,43,1,1,0,16,0,4,1,186,6
5004,10348424,8900,169000,1536.36,110,3,0,0,0,0,3,1,337,4
5005,9592771,1330,170000,2537.31,67,1,0,0,0,0,3,0,50,6
5006,10306089,2610,174500,2128.05,82,1,0,0,0,0,2,0,311,4
5007,10523736,1080,174900,2395.89,73,2,0,0,0,0,2,0,113,6
5008,9812204,1000,175000,5000.0,35,1,0,0,0,0,3,1,697,1
5009,10543738,5310,175000,2573.53,68,2,0,0,4,0,3,1,114,6
5010,10549510,8870,175000,1682.69,104,3,0,0,15,0,3,1,140,6
5011,10403306,4030,179000,1657.41,108,3,0,0,17,0,4,1,273,5
5012,10102280,1420,180000,2535.21,71,1,0,0,24,0,2,0,448,3
5013,10526039,4000,180000,1894.74,95,2,0,0,15,0,3,1,377,4
5014,10489288,6750,180000,2769.23,65,2,0,0,0,0,3,1,331,4
5015,10430940,1120,185000,2846.15,65,1,0,0,2,0,2,1,586,2
5016,10398100,4031,185000,2642.86,70,2,1,0,4,0,4,2,153,6
5017,10397373,4032,185000,2642.86,70,2,1,0,4,0,4,2,153,6
5018,9896279,7370,185000,2032.97,91,2,0,0,25,0,4,3,112,6
5019,10499275,8780,185000,2032.97,91,2,0,0,7,0,3,2,151,6
5020,10451788,2300,189000,3150.0,60,1,0,0,6,0,3,1,149,6
